ID,Product,Category,Subcategory,Price,Date
6096,Sandwich De Jamón Y Queso X 12 U,panadería,pizzas_y_prepizzas,10999,2024-04-18
23409,Pre-pizza De Tomate 1u,panadería,pizzas_y_prepizzas,999,2024-04-18
314617,Pizza Muzarella E,panadería,pizzas_y_prepizzas,4999,2024-04-18
23383,Pizzetas De Tomate 6 U,panadería,pizzas_y_prepizzas,1069,2024-04-18
6095,Sandwich Surtidos X 12 U,panadería,pizzas_y_prepizzas,11499,2024-04-18
36415,Prepizza Con Salvado 1 U,panadería,pizzas_y_prepizzas,999,2024-04-18
22916,Sandwich De Jamón Y Queso Pan Negro 6 U,panadería,sándwiches,4999,2024-04-18
393177,Triples Jamon Y Queso X3 (triangular),panadería,sándwiches,3299,2024-04-18
262870,Pan Multigrano X 1 U,panadería,panificados,2999,2024-04-18
262837,Media Baguette Rustica (m),panadería,panificados,499,2024-04-18
270101,Baguette Rústica 1u,panadería,panificados,1999,2024-04-18
274470,Pan Kaiser (m) 1 Un,panadería,panificados,349,2024-04-18
272299,Pan Pannini,panadería,panificados,859,2024-04-18
392537,Pan Multicereal Chico 390 Gr,panadería,panificados,2699,2024-04-18
392602,Grisines Panadería Clásicos 100 Gr,panadería,panificados,1153,2024-04-18
391834,Pan Lactal Artesanal 530 Gr,panadería,panificados,3699,2024-04-18
274054,Pan Altamura,panadería,panificados,1899,2024-04-18
272302,Pan Lomitero (m),panadería,panificados,869,2024-04-18
270100,Pan De Campo Con Centeno Y Semillas X U,panadería,panificados,890,2024-04-18
392539,Pan Molde Blanco,panadería,panificados,2399,2024-04-18
392604,Grisines Panadería Semillas 100 Gr,panadería,panificados,1153,2024-04-18
262838,Media Baguette Multicereal 1 U,panadería,panificados,707,2024-04-18
274569,Mini-bizcochos Oliva & Parmesano,panadería,panificados,2299,2024-04-18
392603,Grisines Panadería Pizza 100 Gr,panadería,panificados,1153,2024-04-18
274714,Ciabatta,panadería,panificados,1049,2024-04-18
274098,Scones,panadería,panificados,2999,2024-04-18
272278,Baguette Artesanal Con Salvado  (cj X 25,panadería,panificados,1899,2024-04-18
30082,Baguette Artesanal 1u,panadería,panificados,569,2024-04-18
274476,Budin De Limon,repostería,,9990,2024-04-18
274661,Muffin Chocolate,repostería,,1099,2024-04-18
274670,Muffin Marmolado,repostería,,1099,2024-04-18
8023,Tortas Elaboración Propia,repostería,,10999,2024-04-18
390253,Budín Relleno Con Mermelada Frutos Del Bosque,repostería,,2899,2024-04-18
35589,Pionono Salado 200gr,repostería,,2499,2024-04-18
22742,Bizcochuelo (p),repostería,,3999,2024-04-18
274471,Budin Limon Y Amapolas,repostería,,9990,2024-04-18
19185,Bizcochuelo (p) Chocolate Rectangular 3 Capas Bsa 750 Gr.,repostería,,5999,2024-04-18
272958,Tarta De Ricota Con Dulce De Leche,repostería,,7999,2024-04-18
392515,Budín Relleno Con Dulce De Leche,repostería,,2899,2024-04-18
392516,Budín Relleno Con Mermelada De Manzana,repostería,,2899,2024-04-18
35593,Pionono (p)-chocolate-panadería-paq-gr.-200,repostería,,2499,2024-04-18
392509,Budín Relleno A Base De Maní,repostería,,2899,2024-04-18
19230,Bizcochuelo (p),repostería,,5999,2024-04-18
393178,Torta Matera Con Dulce De Leche,repostería,,3999,2024-04-18
274332,Tarta De Chocolate Y Dulce De Leche Por Kg,repostería,,6599,2024-04-18
22400,Tartas Elaboración Propia X 1 Kg,repostería,,6999,2024-04-18
27232,Torta Selva Negra Con Guindas 1 Kg,repostería,,12999,2024-04-18
